alert_id,alert_type,timestamp,src_ip,src_port,dest_ip,dest_port,infected_host,step
933,pass_hash_alert,1461763202.0,149.170.20.12,54334,149.170.42.135,913,149.170.20.12,S3
934,nc_alert,1461797226.0,,,,,,S6
935,hash_alert,1454817075.0,149.170.90.85,57906,119.69.85.225,80,149.170.90.85,S1
936,domain_flux_alert,1455168870.0,149.170.90.85,55361,149.170.39.93,53,149.170.90.85,S2
937,nc_alert,1455421876.0,,,,,,S6
938,domain_alert,1460204160.0,149.170.169.112,50946,149.170.39.93,53,149.170.169.112,S1
939,ssl_alert,1460529985.0,149.170.169.112,57830,61.127.110.55,443,149.170.169.112,S2
940,brute_force_alert,1460707577.0,149.170.169.112,60856,149.170.171.83,760,149.170.169.112,S3
941,scan_alert,1460738003.0,149.170.169.112,62596,149.170.191.65,500,149.170.169.112,S4
942,nc_alert,1460808961.0,,,,,,S6
943,hash_alert,1456503869.0,149.170.107.9,57016,181.155.228.110,80,149.170.107.9,S1
944,ip_alert,1457064772.0,149.170.107.9,53168,106.187.49.59,443,149.170.107.9,S2
945,nc_alert,1457108670.0,,,,,,S6
946,hash_alert,1464898914.0,149.170.138.75,53772,220.52.118.198,80,149.170.138.75,S1
947,ssl_alert,1465147409.0,149.170.138.75,61206,150.164.141.103,443,149.170.138.75,S2
948,scan_alert,1465261802.0,149.170.138.75,59042,149.170.116.129,654,149.170.138.75,S4
949,tor_alert,1465203509.0,149.170.138.75,50354,5.51.204.241,443,149.170.138.75,S5
950,disguised_exe_alert,1461486135.0,149.170.237.204,55609,151.243.130.115,80,149.170.237.204,S1
951,ssl_alert,1461570684.0,149.170.237.204,61148,122.234.227.205,443,149.170.237.204,S2
952,scan_alert,1462031266.0,149.170.237.204,63601,149.170.216.109,420,149.170.237.204,S4
953,tor_alert,1462014239.0,149.170.237.204,51802,50.247.195.124,443,149.170.237.204,S5
954,disguised_exe_alert,1456932115.0,149.170.122.239,57718,133.193.95.48,80,149.170.122.239,S1
955,domain_flux_alert,1456963028.0,149.170.122.239,53707,149.170.39.93,53,149.170.122.239,S2
956,scan_alert,1457257057.0,149.170.122.239,54474,149.170.210.70,143,149.170.122.239,S4
957,tor_alert,1457462545.0,149.170.122.239,49963,212.47.230.120,443,149.170.122.239,S5
958,hash_alert,1453715410.0,149.170.90.150,51990,109.8.245.61,80,149.170.90.150,S1
959,domain_flux_alert,1454139795.0,149.170.90.150,64955,149.170.39.92,53,149.170.90.150,S2
960,tor_alert,1454313868.0,149.170.90.150,52522,194.218.3.79,443,149.170.90.150,S5
961,disguised_exe_alert,1454794299.0,149.170.18.83,60634,123.200.11.52,80,149.170.18.83,S1
962,ip_alert,1455308418.0,149.170.18.83,54921,202.44.54.4,443,149.170.18.83,S2
963,tor_alert,1455373119.0,149.170.18.83,52154,94.61.117.176,443,149.170.18.83,S5
964,hash_alert,1457455762.0,149.170.10.123,56308,38.211.36.30,80,149.170.10.123,S1
965,ip_alert,1457705334.0,149.170.10.123,61316,103.23.154.184,443,149.170.10.123,S2
966,nc_alert,1458060563.0,,,,,,S6
967,disguised_exe_alert,1463612920.0,149.170.249.25,61625,125.101.202.174,80,149.170.249.25,S1
968,ip_alert,1464025662.0,149.170.249.25,63198,198.74.58.153,443,149.170.249.25,S2
969,tor_alert,1464061596.0,149.170.249.25,50931,176.114.248.47,443,149.170.249.25,S5
970,disguised_exe_alert,1459532051.0,149.170.31.235,53000,155.102.27.53,80,149.170.31.235,S1
971,ip_alert,1459629654.0,149.170.31.235,61290,157.252.245.32,443,149.170.31.235,S2
972,pass_hash_alert,1459989661.0,149.170.31.235,59582,149.170.32.131,993,149.170.31.235,S3
973,scan_alert,1460027167.0,149.170.31.235,53077,149.170.231.171,177,149.170.31.235,S4
974,tor_alert,1460107524.0,149.170.31.235,50700,88.191.212.33,443,149.170.31.235,S5
975,disguised_exe_alert,1458898290.0,149.170.46.116,53285,216.65.25.111,80,149.170.46.116,S1
976,ip_alert,1459002926.0,149.170.46.116,56161,136.243.237.218,443,149.170.46.116,S2
977,tor_alert,1459195314.0,149.170.46.116,53181,90.65.152.205,443,149.170.46.116,S5
978,disguised_exe_alert,1466531521.0,149.170.122.212,51600,248.24.215.252,80,149.170.122.212,S1
979,ssl_alert,1466591122.0,149.170.122.212,65217,78.31.57.191,443,149.170.122.212,S2
980,pass_hash_alert,1467103169.0,149.170.122.212,54424,149.170.246.141,853,149.170.122.212,S3
981,tor_alert,1467130928.0,149.170.122.212,55442,101.98.108.187,443,149.170.122.212,S5
982,disguised_exe_alert,1461297058.0,149.170.225.182,51610,203.187.182.119,80,149.170.225.182,S1
983,ssl_alert,1461439497.0,149.170.225.182,59152,67.19.107.21,443,149.170.225.182,S2
984,scan_alert,1461741249.0,149.170.225.182,51407,149.170.47.224,247,149.170.225.182,S4
985,tor_alert,1461783751.0,149.170.225.182,56106,46.29.248.238,443,149.170.225.182,S5
986,disguised_exe_alert,1455146240.0,149.170.211.7,61781,40.102.220.48,80,149.170.211.7,S1
987,ip_alert,1455148099.0,149.170.211.7,63183,212.12.246.137,443,149.170.211.7,S2
988,brute_force_alert,1455526909.0,149.170.211.7,55232,149.170.20.202,960,149.170.211.7,S3
989,tor_alert,1455554603.0,149.170.211.7,53568,104.238.221.31,443,149.170.211.7,S5
990,hash_alert,1463224105.0,149.170.116.225,51488,190.13.229.208,80,149.170.116.225,S1
991,ssl_alert,1463826787.0,149.170.116.225,60719,148.136.163.9,443,149.170.116.225,S2
992,brute_force_alert,1463828547.0,149.170.116.225,55374,149.170.243.158,306,149.170.116.225,S3
993,scan_alert,1463828643.0,149.170.116.225,57014,149.170.20.45,614,149.170.116.225,S4
994,nc_alert,1463828906.0,,,,,,S6
995,hash_alert,1454191263.0,149.170.186.162,53824,197.10.240.168,80,149.170.186.162,S1
996,ssl_alert,1454658496.0,149.170.186.162,64561,203.235.85.133,443,149.170.186.162,S2
997,brute_force_alert,1454718206.0,149.170.186.162,59780,149.170.26.46,308,149.170.186.162,S3
998,scan_alert,1454720709.0,149.170.186.162,58989,149.170.70.129,975,149.170.186.162,S4
999,nc_alert,1454796064.0,,,,,,S6
1000,hash_alert,1456928118.0,149.170.219.45,54324,174.168.243.156,80,149.170.219.45,S1
1001,ip_alert,1457274824.0,149.170.219.45,54327,14.96.172.31,443,149.170.219.45,S2
1002,scan_alert,1457414546.0,149.170.219.45,63205,149.170.87.204,266,149.170.219.45,S4
1003,tor_alert,1457500708.0,149.170.219.45,60528,108.18.249.233,443,149.170.219.45,S5
1004,disguised_exe_alert,1466165257.0,149.170.250.143,50422,149.170.38.103,80,149.170.250.143,S1
1005,domain_flux_alert,1466213750.0,149.170.250.143,60682,149.170.39.92,53,149.170.250.143,S2
1006,nc_alert,1466770058.0,,,,,,S6
1007,disguised_exe_alert,1464488026.0,149.170.106.252,53414,109.16.126.113,80,149.170.106.252,S1
1008,ip_alert,1464663074.0,149.170.106.252,51871,190.123.35.140,443,149.170.106.252,S2
1009,pass_hash_alert,1464766579.0,149.170.106.252,60389,149.170.90.234,98,149.170.106.252,S3
1010,nc_alert,1465092827.0,,,,,,S6
1011,hash_alert,1454930028.0,149.170.18.80,65528,228.104.207.76,80,149.170.18.80,S1
1012,ssl_alert,1455402372.0,149.170.18.80,63002,122.225.161.14,443,149.170.18.80,S2
1013,nc_alert,1455534829.0,,,,,,S6
1014,domain_alert,1452029599.0,149.170.122.74,65250,149.170.39.93,53,149.170.122.74,S1
1015,domain_flux_alert,1452457526.0,149.170.122.74,50739,149.170.39.92,53,149.170.122.74,S2
1016,brute_force_alert,1452476568.0,149.170.122.74,62325,149.170.174.83,568,149.170.122.74,S3
1017,tor_alert,1452535816.0,149.170.122.74,50026,37.187.97.95,443,149.170.122.74,S5
1018,hash_alert,1464068807.0,149.170.242.27,60016,117.181.150.68,80,149.170.242.27,S1
1019,ip_alert,1464554881.0,149.170.242.27,60920,86.60.155.213,443,149.170.242.27,S2
1020,scan_alert,1464650771.0,149.170.242.27,50550,149.170.229.199,249,149.170.242.27,S4
1021,tor_alert,1464660038.0,149.170.242.27,49399,128.199.87.155,443,149.170.242.27,S5
1022,domain_alert,1454817685.0,149.170.105.43,51870,149.170.39.93,53,149.170.105.43,S1
1023,ip_alert,1455386714.0,149.170.105.43,64794,185.20.227.69,443,149.170.105.43,S2
1024,brute_force_alert,1455419641.0,149.170.105.43,63235,149.170.23.62,621,149.170.105.43,S3
1025,scan_alert,1455422019.0,149.170.105.43,57827,149.170.225.155,658,149.170.105.43,S4
1026,tor_alert,1455422318.0,149.170.105.43,51214,72.14.177.164,443,149.170.105.43,S5
1027,hash_alert,1464500902.0,149.170.149.80,58571,139.58.131.160,80,149.170.149.80,S1
1028,ip_alert,1464655739.0,149.170.149.80,53613,151.236.216.254,443,149.170.149.80,S2
1029,brute_force_alert,1464960120.0,149.170.149.80,61409,149.170.202.94,485,149.170.149.80,S3
1030,scan_alert,1465014710.0,149.170.149.80,55065,149.170.78.198,42,149.170.149.80,S4
1031,tor_alert,1465094444.0,149.170.149.80,52466,78.130.128.106,443,149.170.149.80,S5
1032,hash_alert,1465244750.0,149.170.63.64,64896,177.221.243.103,80,149.170.63.64,S1
1033,domain_flux_alert,1465837207.0,149.170.63.64,59546,149.170.39.93,53,149.170.63.64,S2
1034,brute_force_alert,1465845513.0,149.170.63.64,52459,149.170.90.230,538,149.170.63.64,S3
1035,scan_alert,1465845637.0,149.170.63.64,65524,149.170.110.13,893,149.170.63.64,S4
1036,tor_alert,1465846153.0,149.170.63.64,54129,46.101.216.71,443,149.170.63.64,S5
1037,hash_alert,1465823451.0,149.170.135.28,58031,228.168.20.150,80,149.170.135.28,S1
1038,ssl_alert,1466248027.0,149.170.135.28,55886,41.108.67.99,443,149.170.135.28,S2
1039,brute_force_alert,1466423066.0,149.170.135.28,63547,149.170.222.10,994,149.170.135.28,S3
1040,scan_alert,1466427365.0,149.170.135.28,50848,149.170.206.30,454,149.170.135.28,S4
1041,tor_alert,1466427786.0,149.170.135.28,55280,83.167.185.35,443,149.170.135.28,S5
1042,hash_alert,1459019325.0,149.170.9.184,49577,102.193.65.182,80,149.170.9.184,S1
1043,ssl_alert,1459379969.0,149.170.9.184,65216,252.112.162.112,443,149.170.9.184,S2
1044,tor_alert,1459483980.0,149.170.9.184,51482,217.245.78.112,443,149.170.9.184,S5
1045,disguised_exe_alert,1464262842.0,149.170.60.96,61722,162.71.107.114,80,149.170.60.96,S1
1046,ssl_alert,1464510099.0,149.170.60.96,53727,225.234.81.159,443,149.170.60.96,S2
1047,scan_alert,1464728169.0,149.170.60.96,50693,149.170.163.127,554,149.170.60.96,S4
1048,tor_alert,1464670404.0,149.170.60.96,49319,75.119.251.14,443,149.170.60.96,S5
1049,disguised_exe_alert,1465428478.0,149.170.126.91,59010,85.241.70.248,80,149.170.126.91,S1
1050,domain_flux_alert,1465458737.0,149.170.126.91,50841,149.170.39.93,53,149.170.126.91,S2
1051,brute_force_alert,1465728423.0,149.170.126.91,58120,149.170.71.76,787,149.170.126.91,S3
1052,scan_alert,1465985770.0,149.170.126.91,55358,149.170.146.65,702,149.170.126.91,S4
1053,nc_alert,1466033279.0,,,,,,S6
1054,disguised_exe_alert,1458059931.0,149.170.31.199,63528,6.103.46.239,80,149.170.31.199,S1
1055,ip_alert,1458134820.0,149.170.31.199,64216,190.15.192.25,443,149.170.31.199,S2
1056,scan_alert,1458286436.0,149.170.31.199,56029,149.170.123.101,453,149.170.31.199,S4
1057,tor_alert,1458551651.0,149.170.31.199,52729,137.135.8.233,443,149.170.31.199,S5
1058,hash_alert,1454764251.0,149.170.10.183,56448,220.192.94.201,80,149.170.10.183,S1
1059,ip_alert,1455142588.0,149.170.10.183,49262,199.187.129.193,443,149.170.10.183,S2
1060,brute_force_alert,1455144290.0,149.170.10.183,62682,149.170.175.175,28,149.170.10.183,S3
1061,nc_alert,1455369052.0,,,,,,S6
1062,hash_alert,1457769153.0,149.170.251.23,49493,165.236.224.129,80,149.170.251.23,S1
1063,ip_alert,1458132075.0,149.170.251.23,57219,200.57.183.176,443,149.170.251.23,S2
1064,nc_alert,1458373954.0,,,,,,S6
1065,disguised_exe_alert,1459274655.0,149.170.249.38,59067,126.184.34.182,80,149.170.249.38,S1
1066,ssl_alert,1459490965.0,149.170.249.38,52553,107.101.159.166,443,149.170.249.38,S2
1067,nc_alert,1459879456.0,,,,,,S6
1068,disguised_exe_alert,1456385169.0,149.170.225.26,50462,11.59.230.108,80,149.170.225.26,S1
1069,domain_flux_alert,1456426764.0,149.170.225.26,59872,149.170.39.92,53,149.170.225.26,S2
1070,scan_alert,1456747437.0,149.170.225.26,64382,149.170.245.238,410,149.170.225.26,S4
1071,tor_alert,1456449787.0,149.170.225.26,58838,81.7.16.59,443,149.170.225.26,S5
1072,disguised_exe_alert,1456394704.0,149.170.210.246,53173,92.124.145.214,80,149.170.210.246,S1
1073,ssl_alert,1456625014.0,149.170.210.246,63434,203.14.96.230,443,149.170.210.246,S2
1074,brute_force_alert,1456974359.0,149.170.210.246,50268,149.170.239.196,191,149.170.210.246,S3
1075,scan_alert,1456980119.0,149.170.210.246,59405,149.170.205.186,526,149.170.210.246,S4
1076,tor_alert,1456998279.0,149.170.210.246,56516,195.154.5.205,443,149.170.210.246,S5
1077,hash_alert,1461401060.0,149.170.149.7,62210,2.204.139.176,80,149.170.149.7,S1
1078,ssl_alert,1461671181.0,149.170.149.7,50640,242.245.176.82,443,149.170.149.7,S2
1079,tor_alert,1461825986.0,149.170.149.7,50301,86.107.110.82,443,149.170.149.7,S5
1080,disguised_exe_alert,1455974690.0,149.170.78.240,50379,32.141.242.141,80,149.170.78.240,S1
1081,ssl_alert,1456175143.0,149.170.78.240,65534,76.145.23.74,443,149.170.78.240,S2
1082,scan_alert,1456508806.0,149.170.78.240,49930,149.170.118.203,422,149.170.78.240,S4
1083,tor_alert,1456545034.0,149.170.78.240,61513,103.12.163.40,443,149.170.78.240,S5
1084,disguised_exe_alert,1457790023.0,149.170.137.193,52399,33.107.187.114,80,149.170.137.193,S1
1085,ip_alert,1458387971.0,149.170.137.193,56532,64.145.91.67,443,149.170.137.193,S2
1086,scan_alert,1458393945.0,149.170.137.193,53233,149.170.150.207,913,149.170.137.193,S4
1087,tor_alert,1458393524.0,149.170.137.193,60317,104.236.129.46,443,149.170.137.193,S5
1088,hash_alert,1463755686.0,149.170.144.211,58603,169.13.40.205,80,149.170.144.211,S1
1089,ip_alert,1464220666.0,149.170.144.211,56938,92.45.16.100,443,149.170.144.211,S2
1090,nc_alert,1464360487.0,,,,,,S6
1091,hash_alert,1455137897.0,149.170.144.105,60556,159.57.162.18,80,149.170.144.105,S1
1092,ssl_alert,1455521708.0,149.170.144.105,58300,26.238.92.167,443,149.170.144.105,S2
1093,brute_force_alert,1455593836.0,149.170.144.105,52993,149.170.157.77,71,149.170.144.105,S3
1094,nc_alert,1455742698.0,,,,,,S6
1095,hash_alert,1458946448.0,149.170.131.246,55327,162.210.101.226,80,149.170.131.246,S1
1096,ip_alert,1459473060.0,149.170.131.246,53459,93.185.75.21,443,149.170.131.246,S2
1097,nc_alert,1459551249.0,,,,,,S6
1098,disguised_exe_alert,1458512120.0,149.170.123.202,60493,28.148.10.77,80,149.170.123.202,S1
1099,ip_alert,1458989937.0,149.170.123.202,54907,80.249.6.216,443,149.170.123.202,S2
1100,tor_alert,1458991009.0,149.170.123.202,57366,85.204.11.53,443,149.170.123.202,S5
1101,hash_alert,1455230405.0,149.170.25.125,63449,30.52.45.223,80,149.170.25.125,S1
1102,nc_alert,1455835206.0,,,,,,S6
1103,disguised_exe_alert,1456484336.0,149.170.16.97,52923,67.86.234.82,80,149.170.16.97,S1
1104,ip_alert,1457042341.0,149.170.16.97,54610,23.94.5.119,443,149.170.16.97,S2
1105,nc_alert,1457089137.0,,,,,,S6
1106,disguised_exe_alert,1461350675.0,149.170.30.208,50078,149.170.38.103,80,149.170.30.208,S1
1107,nc_alert,1461955476.0,,,,,,S6
1108,domain_alert,1464207289.0,149.170.194.229,55734,149.170.39.92,53,149.170.194.229,S1
1109,ip_alert,1464710712.0,149.170.194.229,59419,78.129.133.249,443,149.170.194.229,S2
1110,brute_force_alert,1464799384.0,149.170.194.229,50462,149.170.70.24,651,149.170.194.229,S3
1111,tor_alert,1464803362.0,149.170.194.229,62459,67.227.198.183,443,149.170.194.229,S5
1112,disguised_exe_alert,1451722196.0,149.170.202.84,54333,15.162.216.142,80,149.170.202.84,S1
1113,ssl_alert,1451756347.0,149.170.202.84,58678,33.5.190.51,443,149.170.202.84,S2
1114,tor_alert,1451960594.0,149.170.202.84,61998,5.34.183.26,443,149.170.202.84,S5
1115,disguised_exe_alert,1461864360.0,149.170.133.11,50498,53.119.127.116,80,149.170.133.11,S1
1116,ip_alert,1462256815.0,149.170.133.11,59605,210.90.190.75,443,149.170.133.11,S2
1117,tor_alert,1462347142.0,149.170.133.11,61898,167.114.113.134,443,149.170.133.11,S5
1118,disguised_exe_alert,1459603846.0,149.170.46.253,63475,43.24.218.185,80,149.170.46.253,S1
1119,ssl_alert,1459993712.0,149.170.46.253,53136,147.132.86.254,443,149.170.46.253,S2
1120,nc_alert,1460208647.0,,,,,,S6
1121,hash_alert,1452765874.0,149.170.230.106,59214,209.229.138.215,80,149.170.230.106,S1
1122,ip_alert,1452818511.0,149.170.230.106,63649,199.7.136.88,443,149.170.230.106,S2
1123,nc_alert,1453370675.0,,,,,,S6
1124,domain_alert,1455467594.0,149.170.100.41,56400,149.170.39.92,53,149.170.100.41,S1
1125,ip_alert,1455948357.0,149.170.100.41,61481,166.84.7.180,443,149.170.100.41,S2
1126,scan_alert,1455980568.0,149.170.100.41,57637,149.170.55.250,794,149.170.100.41,S4
1127,tor_alert,1456048566.0,149.170.100.41,61808,188.138.122.32,443,149.170.100.41,S5
1128,disguised_exe_alert,1463028199.0,149.170.218.68,54327,114.223.189.39,80,149.170.218.68,S1
1129,domain_flux_alert,1463570950.0,149.170.218.68,54285,149.170.39.93,53,149.170.218.68,S2
1130,tor_alert,1463609958.0,149.170.218.68,54362,80.94.87.20,443,149.170.218.68,S5
1131,disguised_exe_alert,1462737555.0,149.170.44.235,54590,92.186.196.188,80,149.170.44.235,S1
1132,ip_alert,1462805357.0,149.170.44.235,61453,178.218.221.73,443,149.170.44.235,S2
1133,scan_alert,1462853238.0,149.170.44.235,59996,149.170.58.128,199,149.170.44.235,S4
1134,nc_alert,1463342356.0,,,,,,S6
1135,hash_alert,1454004212.0,149.170.138.128,50932,102.136.67.219,80,149.170.138.128,S1
1136,ip_alert,1454276985.0,149.170.138.128,49462,216.117.130.191,443,149.170.138.128,S2
1137,scan_alert,1454320639.0,149.170.138.128,61591,149.170.91.237,165,149.170.138.128,S4
1138,nc_alert,1454609013.0,,,,,,S6
1139,disguised_exe_alert,1453931804.0,149.170.135.22,64199,216.196.78.246,80,149.170.135.22,S1
1140,ssl_alert,1454030869.0,149.170.135.22,52165,139.143.106.139,443,149.170.135.22,S2
1141,brute_force_alert,1454483958.0,149.170.135.22,59308,149.170.52.189,741,149.170.135.22,S3
1142,tor_alert,1454494468.0,149.170.135.22,59407,104.236.101.108,443,149.170.135.22,S5
1143,disguised_exe_alert,1453235919.0,149.170.198.134,49965,164.9.119.212,80,149.170.198.134,S1
1144,ssl_alert,1453649760.0,149.170.198.134,60576,226.221.254.249,443,149.170.198.134,S2
1145,brute_force_alert,1453819199.0,149.170.198.134,52754,149.170.220.176,342,149.170.198.134,S3
1146,tor_alert,1453828842.0,149.170.198.134,50630,81.217.187.6,443,149.170.198.134,S5
1147,disguised_exe_alert,1460673336.0,149.170.26.61,49499,198.25.84.208,80,149.170.26.61,S1
1148,ip_alert,1461032366.0,149.170.26.61,57954,104.236.94.91,443,149.170.26.61,S2
1149,scan_alert,1461080112.0,149.170.26.61,61077,149.170.49.16,301,149.170.26.61,S4
1150,tor_alert,1461089865.0,149.170.26.61,55790,62.75.255.37,443,149.170.26.61,S5
1151,disguised_exe_alert,1460737569.0,149.170.8.73,55463,247.25.167.76,80,149.170.8.73,S1
1152,ssl_alert,1461261510.0,149.170.8.73,61221,35.7.222.210,443,149.170.8.73,S2
1153,brute_force_alert,1461278497.0,149.170.8.73,50965,149.170.244.157,726,149.170.8.73,S3
1154,tor_alert,1461314395.0,149.170.8.73,53732,212.73.124.9,443,149.170.8.73,S5
1155,hash_alert,1457978812.0,149.170.125.172,62061,75.248.65.97,80,149.170.125.172,S1
1156,nc_alert,1458583613.0,,,,,,S6
1157,disguised_exe_alert,1454837084.0,149.170.227.184,64519,137.63.51.38,80,149.170.227.184,S1
1158,ssl_alert,1454859419.0,149.170.227.184,49688,8.166.132.225,443,149.170.227.184,S2
1159,pass_hash_alert,1455229570.0,149.170.227.184,50974,149.170.160.42,832,149.170.227.184,S3
1160,tor_alert,1455374968.0,149.170.227.184,62586,37.134.41.23,443,149.170.227.184,S5
1161,hash_alert,1464994660.0,149.170.197.167,55606,227.107.54.215,80,149.170.197.167,S1
1162,ip_alert,1465553139.0,149.170.197.167,59444,209.239.86.10,443,149.170.197.167,S2
1163,pass_hash_alert,1465578814.0,149.170.197.167,52302,149.170.43.134,302,149.170.197.167,S3
1164,nc_alert,1465599461.0,,,,,,S6
1165,hash_alert,1459266931.0,149.170.168.180,57080,180.193.21.130,80,149.170.168.180,S1
1166,ip_alert,1459299756.0,149.170.168.180,55952,92.63.87.3,443,149.170.168.180,S2
1167,pass_hash_alert,1459767775.0,149.170.168.180,53598,149.170.64.246,626,149.170.168.180,S3
1168,tor_alert,1459809500.0,149.170.168.180,55453,85.214.155.116,443,149.170.168.180,S5
1169,hash_alert,1463048262.0,149.170.136.51,63603,201.225.55.143,80,149.170.136.51,S1
1170,ssl_alert,1463090711.0,149.170.136.51,64526,229.160.94.158,443,149.170.136.51,S2
1171,pass_hash_alert,1463407834.0,149.170.136.51,55363,149.170.49.99,974,149.170.136.51,S3
1172,tor_alert,1463469833.0,149.170.136.51,63806,176.149.45.83,443,149.170.136.51,S5
1173,disguised_exe_alert,1457636482.0,149.170.98.240,58908,116.202.130.41,80,149.170.98.240,S1
1174,ip_alert,1457967347.0,149.170.98.240,62213,5.39.185.231,443,149.170.98.240,S2
1175,pass_hash_alert,1458157203.0,149.170.98.240,54901,149.170.80.247,921,149.170.98.240,S3
